NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Jake Laravia,points,over,fanduel,5.5,-106,5.5,100,2025-03-11
Jake Laravia,points,over,betmgm,5.5,-115,5.5,100,2025-03-11
Jake Laravia,points,over,espnbet,5.5,-115,5.5,100,2025-03-11
Jake Laravia,points,over,draftkings,5.5,-105,5.5,100,2025-03-11
Jake Laravia,points,under,fanduel,5.5,-125,5.5,100,2025-03-11
Jake Laravia,points,under,betmgm,5.5,-115,5.5,100,2025-03-11
Jake Laravia,points,under,espnbet,5.5,-115,5.5,100,2025-03-11
Jake Laravia,points,under,draftkings,5.5,-125,5.5,100,2025-03-11
Jake Laravia,rebounds,over,fanduel,3.5,-118,4.5,129,2025-03-10
Jake Laravia,rebounds,over,betmgm,4.5,105,4.5,129,2025-03-11
Jake Laravia,rebounds,over,espnbet,4.5,120,4.5,129,2025-03-11
Jake Laravia,rebounds,over,draftkings,4.5,115,4.5,129,2025-03-10
Keon Ellis,assists,over,espnbet,1.5,135,1.5,154,2025-03-11
Keon Ellis,assists,over,betmgm,0.5,135,1.5,154,2025-03-11
Keon Ellis,assists,over,draftkings,1.5,-125,1.5,154,2025-03-10
Jake Laravia,assists,over,betmgm,1.5,-130,1.5,-109,2025-03-11
Jake Laravia,assists,over,espnbet,1.5,-125,1.5,-109,2025-03-11
Jake Laravia,assists,over,draftkings,1.5,-180,1.5,-109,2025-03-10
Keon Ellis,rebounds,over,espnbet,2.5,-170,2.5,-136,2025-03-11
Keon Ellis,rebounds,over,betmgm,2.5,-155,2.5,-136,2025-03-11
Keon Ellis,rebounds,over,draftkings,2.5,-148,2.5,-136,2025-03-11
Keon Ellis,assists,under,espnbet,1.5,-190,1.5,-154,2025-03-11
Keon Ellis,assists,under,betmgm,0.5,-200,1.5,-154,2025-03-11
Keon Ellis,rebounds,under,espnbet,2.5,120,2.5,136,2025-03-11
Keon Ellis,rebounds,under,betmgm,2.5,110,2.5,136,2025-03-11
Keon Ellis,rebounds,under,draftkings,2.5,115,2.5,136,2025-03-11
Trey Lyles,assists,over,betmgm,1.5,170,1.5,167,2025-03-11
Trey Lyles,assists,over,espnbet,1.5,120,1.5,167,2025-03-11
Trey Lyles,assists,over,draftkings,1.5,115,1.5,167,2025-03-10
Trey Lyles,points,over,betmgm,4.5,-130,4.5,-108,2025-03-11
Trey Lyles,points,over,espnbet,4.5,-130,4.5,-108,2025-03-11
Trey Lyles,points,over,draftkings,5.5,-110,4.5,-108,2025-03-10
Trey Lyles,rebounds,over,betmgm,1.5,-105,3.5,-154,2025-03-11
Trey Lyles,rebounds,over,espnbet,4.5,-105,3.5,-154,2025-03-11
Trey Lyles,rebounds,over,draftkings,4.5,-130,3.5,-154,2025-03-10
Trey Lyles,assists,under,betmgm,1.5,-250,1.5,-167,2025-03-11
Trey Lyles,assists,under,espnbet,1.5,-160,1.5,-167,2025-03-11
Jake Laravia,assists,under,betmgm,1.5,-105,1.5,109,2025-03-11
Jake Laravia,assists,under,espnbet,1.5,-105,1.5,109,2025-03-11
Trey Lyles,points,under,betmgm,4.5,-110,4.5,108,2025-03-11
Trey Lyles,points,under,espnbet,4.5,-110,4.5,108,2025-03-11
Trey Lyles,rebounds,under,betmgm,1.5,-135,3.5,154,2025-03-11
Trey Lyles,rebounds,under,espnbet,4.5,-125,3.5,154,2025-03-11
Jake Laravia,rebounds,under,betmgm,4.5,-140,4.5,-129,2025-03-11
Jake Laravia,rebounds,under,espnbet,4.5,-160,4.5,-129,2025-03-11
Mitchell Robinson,points,under,betmgm,3.5,110,3.5,127,2025-03-11
Mitchell Robinson,points,under,espnbet,3.5,110,3.5,127,2025-03-11
Mitchell Robinson,assists,over,betmgm,0.5,135,0.5,128,2025-03-11
Mitchell Robinson,assists,over,espnbet,0.5,110,0.5,128,2025-03-11
Mitchell Robinson,assists,over,draftkings,0.5,120,0.5,128,2025-03-10
Mitchell Robinson,assists,under,betmgm,0.5,-200,0.5,-128,2025-03-11
Mitchell Robinson,assists,under,espnbet,0.5,-160,0.5,-128,2025-03-11
Mitchell Robinson,rebounds,under,betmgm,4.5,-140,4.0,100,2025-03-11
Mitchell Robinson,rebounds,under,espnbet,4.5,-150,4.0,100,2025-03-11
Donovan Mitchell,points,under,fanduel,22.5,-104,23.0,100,2025-03-11
Donovan Mitchell,points,under,draftkings,22.5,-105,23.0,100,2025-03-11
Donovan Mitchell,points,under,espnbet,22.5,-105,23.0,100,2025-03-11
Donovan Mitchell,points,under,betrivers,22.5,-108,23.0,100,2025-03-11
Donovan Mitchell,points,under,betmgm,22.5,100,23.0,100,2025-03-11
Donovan Mitchell,assists,under,fanduel,4.5,124,5.0,100,2025-03-11
Donovan Mitchell,assists,under,draftkings,4.5,110,5.0,100,2025-03-11
Donovan Mitchell,assists,under,espnbet,5.5,-160,5.0,100,2025-03-11
Donovan Mitchell,assists,under,betrivers,4.5,123,5.0,100,2025-03-11
Donovan Mitchell,assists,under,betmgm,5.5,-150,5.0,100,2025-03-11
Donovan Mitchell,rebounds,under,fanduel,4.5,-172,4.0,100,2025-03-11
Donovan Mitchell,rebounds,under,draftkings,4.5,-154,4.0,100,2025-03-11
Donovan Mitchell,rebounds,under,espnbet,3.5,110,4.0,100,2025-03-11
Donovan Mitchell,rebounds,under,betmgm,3.5,110,4.0,100,2025-03-11
Donovan Mitchell,rebounds,under,betrivers,3.5,116,4.0,100,2025-03-11
Donovan Mitchell,rebounds,over,fanduel,4.5,134,4.0,100,2025-03-11
Donovan Mitchell,rebounds,over,draftkings,4.5,120,4.0,100,2025-03-11
Donovan Mitchell,rebounds,over,espnbet,3.5,-145,4.0,100,2025-03-11
Donovan Mitchell,rebounds,over,betmgm,3.5,-150,4.0,100,2025-03-11
Donovan Mitchell,rebounds,over,betrivers,3.5,-155,4.0,100,2025-03-11
Donovan Mitchell,points,over,fanduel,22.5,-122,23.0,100,2025-03-11
Donovan Mitchell,points,over,draftkings,22.5,-125,23.0,100,2025-03-11
Donovan Mitchell,points,over,espnbet,22.5,-125,23.0,100,2025-03-11
Donovan Mitchell,points,over,betrivers,22.5,-122,23.0,100,2025-03-11
Donovan Mitchell,points,over,betmgm,22.5,-135,23.0,100,2025-03-11
Donovan Mitchell,assists,over,fanduel,4.5,-160,5.0,100,2025-03-11
Donovan Mitchell,assists,over,draftkings,4.5,-140,5.0,100,2025-03-11
Donovan Mitchell,assists,over,espnbet,5.5,120,5.0,100,2025-03-11
Donovan Mitchell,assists,over,betrivers,4.5,-165,5.0,100,2025-03-11
Donovan Mitchell,assists,over,betmgm,5.5,115,5.0,100,2025-03-11
Max Strus,assists,over,fanduel,3.5,-102,3.5,116,2025-03-11
Max Strus,assists,over,draftkings,3.5,110,3.5,116,2025-03-11
Max Strus,assists,over,espnbet,3.5,-170,3.5,116,2025-03-11
Max Strus,assists,over,betmgm,3.5,-155,3.5,116,2025-03-11
Max Strus,assists,over,betrivers,3.5,114,3.5,116,2025-03-11
Max Strus,rebounds,over,fanduel,4.5,-132,4.5,135,2025-03-11
Max Strus,rebounds,over,draftkings,4.5,114,4.5,135,2025-03-11
Max Strus,rebounds,over,espnbet,4.5,125,4.5,135,2025-03-11
Max Strus,rebounds,over,betmgm,4.5,-120,4.5,135,2025-03-11
Max Strus,rebounds,over,betrivers,4.5,112,4.5,135,2025-03-11
Max Strus,points,over,fanduel,11.5,-130,12.0,100,2025-03-11
Max Strus,points,over,draftkings,11.5,-125,12.0,100,2025-03-11
Max Strus,points,over,espnbet,8.5,-180,12.0,100,2025-03-11
Max Strus,points,over,betmgm,10.5,-115,12.0,100,2025-03-11
Max Strus,points,over,betrivers,11.5,-121,12.0,100,2025-03-11
Max Strus,points,under,fanduel,11.5,102,12.0,100,2025-03-11
Max Strus,points,under,draftkings,11.5,-105,12.0,100,2025-03-11
Max Strus,points,under,espnbet,8.5,125,12.0,100,2025-03-11
Max Strus,points,under,betmgm,10.5,-120,12.0,100,2025-03-11
Max Strus,points,under,betrivers,11.5,-110,12.0,100,2025-03-11
Max Strus,rebounds,under,fanduel,4.5,100,4.5,-135,2025-03-11
Max Strus,rebounds,under,draftkings,4.5,-145,4.5,-135,2025-03-11
Max Strus,rebounds,under,espnbet,4.5,-170,4.5,-135,2025-03-11
Max Strus,rebounds,under,betmgm,4.5,-115,4.5,-135,2025-03-11
Max Strus,rebounds,under,betrivers,4.5,-150,4.5,-135,2025-03-11
Max Strus,assists,under,fanduel,3.5,-130,3.5,-116,2025-03-11
Max Strus,assists,under,draftkings,3.5,-140,3.5,-116,2025-03-11
Max Strus,assists,under,espnbet,3.5,120,3.5,-116,2025-03-11
Max Strus,assists,under,betmgm,3.5,110,3.5,-116,2025-03-11
Max Strus,assists,under,betrivers,3.5,-150,3.5,-116,2025-03-11
Jarrett Allen,rebounds,over,fanduel,9.5,-115,9.5,-101,2025-03-11
Jarrett Allen,rebounds,over,draftkings,9.5,-130,9.5,-101,2025-03-11
Jarrett Allen,rebounds,over,espnbet,9.5,-165,9.5,-101,2025-03-11
Jarrett Allen,rebounds,over,betmgm,9.5,-145,9.5,-101,2025-03-11
Jarrett Allen,rebounds,over,betrivers,9.5,-113,9.5,-101,2025-03-11
Jarrett Allen,points,over,fanduel,13.5,-115,13.5,-104,2025-03-11
Jarrett Allen,points,over,draftkings,13.5,-120,13.5,-104,2025-03-11
Jarrett Allen,points,over,espnbet,13.5,-105,13.5,-104,2025-03-11
Jarrett Allen,points,over,betmgm,13.5,-130,13.5,-104,2025-03-11
Jarrett Allen,points,over,betrivers,13.5,-104,13.5,-104,2025-03-11
Jarrett Allen,points,under,fanduel,13.5,-111,13.5,104,2025-03-11
Jarrett Allen,points,under,draftkings,13.5,-110,13.5,104,2025-03-11
Jarrett Allen,points,under,espnbet,13.5,-135,13.5,104,2025-03-11
Jarrett Allen,points,under,betmgm,13.5,-110,13.5,104,2025-03-11
Jarrett Allen,points,under,betrivers,13.5,-129,13.5,104,2025-03-11
Jarrett Allen,rebounds,under,fanduel,9.5,-111,9.5,101,2025-03-11
Jarrett Allen,rebounds,under,draftkings,9.5,100,9.5,101,2025-03-11
Jarrett Allen,rebounds,under,espnbet,9.5,115,9.5,101,2025-03-11
Jarrett Allen,rebounds,under,betmgm,9.5,100,9.5,101,2025-03-11
Jarrett Allen,rebounds,under,betrivers,9.5,-117,9.5,101,2025-03-11
Darius Garland,points,over,fanduel,23.5,-125,23.5,-108,2025-03-11
Darius Garland,points,over,draftkings,23.5,-120,23.5,-108,2025-03-11
Darius Garland,points,over,espnbet,16.5,-120,23.5,-108,2025-03-11
Darius Garland,points,over,betmgm,23.5,-105,23.5,-108,2025-03-11
Darius Garland,points,over,betrivers,23.5,-122,23.5,-108,2025-03-11
Darius Garland,rebounds,over,fanduel,2.5,-113,2.5,-112,2025-03-11
Darius Garland,rebounds,over,draftkings,2.5,-130,2.5,-112,2025-03-11
Darius Garland,rebounds,over,espnbet,2.5,-165,2.5,-112,2025-03-11
Darius Garland,rebounds,over,betmgm,2.5,-105,2.5,-112,2025-03-11
Darius Garland,rebounds,over,betrivers,2.5,-137,2.5,-112,2025-03-11
Darius Garland,assists,over,fanduel,7.5,-112,7.5,-102,2025-03-11
Darius Garland,assists,over,draftkings,7.5,-120,7.5,-102,2025-03-11
Darius Garland,assists,over,espnbet,7.5,-135,7.5,-102,2025-03-11
Darius Garland,assists,over,betmgm,7.5,-155,7.5,-102,2025-03-11
Darius Garland,assists,over,betrivers,7.5,-118,7.5,-102,2025-03-11
Darius Garland,rebounds,under,fanduel,2.5,-113,2.5,112,2025-03-11
Darius Garland,rebounds,under,draftkings,2.5,100,2.5,112,2025-03-11
Darius Garland,rebounds,under,espnbet,2.5,115,2.5,112,2025-03-11
Darius Garland,rebounds,under,betmgm,2.5,-135,2.5,112,2025-03-11
Darius Garland,rebounds,under,betrivers,2.5,104,2.5,112,2025-03-11
Darius Garland,assists,under,fanduel,7.5,-118,7.5,102,2025-03-11
Darius Garland,assists,under,draftkings,7.5,-110,7.5,102,2025-03-11
Darius Garland,assists,under,espnbet,7.5,-105,7.5,102,2025-03-11
Darius Garland,assists,under,betmgm,7.5,110,7.5,102,2025-03-11
Darius Garland,assists,under,betrivers,7.5,-113,7.5,102,2025-03-11
Darius Garland,points,under,fanduel,23.5,-106,23.5,108,2025-03-11
Darius Garland,points,under,draftkings,23.5,-110,23.5,108,2025-03-11
Darius Garland,points,under,espnbet,16.5,-120,23.5,108,2025-03-11
Darius Garland,points,under,betmgm,23.5,-125,23.5,108,2025-03-11
Darius Garland,points,under,betrivers,23.5,-109,23.5,108,2025-03-11
Evan Mobley,rebounds,under,fanduel,9.5,-130,9.0,100,2025-03-11
Evan Mobley,rebounds,under,draftkings,9.5,-135,9.0,100,2025-03-11
Evan Mobley,rebounds,under,espnbet,9.5,-150,9.0,100,2025-03-11
Evan Mobley,rebounds,under,betmgm,9.5,-155,9.0,100,2025-03-11
Evan Mobley,rebounds,under,betrivers,9.5,-141,9.0,100,2025-03-11
Evan Mobley,points,under,fanduel,21.5,-128,21.5,-110,2025-03-11
Evan Mobley,points,under,draftkings,20.5,-105,21.5,-110,2025-03-11
Evan Mobley,points,under,espnbet,20.5,-120,21.5,-110,2025-03-11
Evan Mobley,points,under,betrivers,20.5,-107,21.5,-110,2025-03-11
Evan Mobley,points,under,betmgm,20.5,-130,21.5,-110,2025-03-11
Evan Mobley,assists,under,fanduel,3.5,-112,3.5,-103,2025-03-11
Evan Mobley,assists,under,draftkings,3.5,-120,3.5,-103,2025-03-11
Evan Mobley,assists,under,espnbet,3.5,-130,3.5,-103,2025-03-11
Evan Mobley,assists,under,betrivers,3.5,-165,3.5,-103,2025-03-11
Evan Mobley,assists,under,betmgm,3.5,-135,3.5,-103,2025-03-11
Evan Mobley,assists,over,fanduel,3.5,-118,3.5,103,2025-03-11
Evan Mobley,assists,over,draftkings,3.5,-110,3.5,103,2025-03-11
Evan Mobley,assists,over,espnbet,3.5,-110,3.5,103,2025-03-11
Evan Mobley,assists,over,betrivers,3.5,123,3.5,103,2025-03-11
Evan Mobley,assists,over,betmgm,3.5,100,3.5,103,2025-03-11
Evan Mobley,points,over,fanduel,21.5,100,21.5,110,2025-03-11
Evan Mobley,points,over,draftkings,20.5,-125,21.5,110,2025-03-11
Evan Mobley,points,over,espnbet,20.5,-120,21.5,110,2025-03-11
Evan Mobley,points,over,betrivers,20.5,-125,21.5,110,2025-03-11
Evan Mobley,points,over,betmgm,20.5,-110,21.5,110,2025-03-11
Evan Mobley,rebounds,over,fanduel,9.5,102,9.0,100,2025-03-11
Evan Mobley,rebounds,over,draftkings,9.5,105,9.0,100,2025-03-11
Evan Mobley,rebounds,over,espnbet,9.5,105,9.0,100,2025-03-11
Evan Mobley,rebounds,over,betmgm,9.5,110,9.0,100,2025-03-11
Evan Mobley,rebounds,over,betrivers,9.5,107,9.0,100,2025-03-11
Ty Jerome,assists,over,fanduel,3.5,140,3.5,150,2025-03-11
Ty Jerome,assists,over,draftkings,3.5,130,3.5,150,2025-03-11
Ty Jerome,assists,over,espnbet,3.5,135,3.5,150,2025-03-11
Ty Jerome,assists,over,betmgm,3.5,120,3.5,150,2025-03-11
Ty Jerome,assists,over,betrivers,3.5,135,3.5,150,2025-03-11
Ty Jerome,points,over,fanduel,11.5,-104,11.5,108,2025-03-11
Ty Jerome,points,over,draftkings,11.5,-115,11.5,108,2025-03-11
Ty Jerome,points,over,espnbet,11.5,-105,11.5,108,2025-03-11
Ty Jerome,points,over,betmgm,11.5,-105,11.5,108,2025-03-11
Ty Jerome,points,over,betrivers,11.5,-105,11.5,108,2025-03-11
Ty Jerome,rebounds,over,fanduel,2.5,-138,2.5,-129,2025-03-11
Ty Jerome,rebounds,over,draftkings,2.5,-140,2.5,-129,2025-03-11
Ty Jerome,rebounds,over,espnbet,2.5,-140,2.5,-129,2025-03-11
Ty Jerome,rebounds,over,betmgm,2.5,-155,2.5,-129,2025-03-11
Ty Jerome,rebounds,over,betrivers,2.5,-152,2.5,-129,2025-03-11
Ty Jerome,assists,under,fanduel,3.5,-188,3.5,-150,2025-03-11
Ty Jerome,assists,under,draftkings,3.5,-166,3.5,-150,2025-03-11
Ty Jerome,assists,under,espnbet,3.5,-190,3.5,-150,2025-03-11
Ty Jerome,assists,under,betmgm,3.5,-160,3.5,-150,2025-03-11
Ty Jerome,assists,under,betrivers,3.5,-180,3.5,-150,2025-03-11
Ty Jerome,rebounds,under,fanduel,2.5,104,2.5,129,2025-03-11
Ty Jerome,rebounds,under,draftkings,2.5,110,2.5,129,2025-03-11
Ty Jerome,rebounds,under,espnbet,2.5,105,2.5,129,2025-03-11
Ty Jerome,rebounds,under,betmgm,2.5,115,2.5,129,2025-03-11
Ty Jerome,rebounds,under,betrivers,2.5,114,2.5,129,2025-03-11
Ty Jerome,points,under,fanduel,11.5,-128,11.5,-108,2025-03-11
Ty Jerome,points,under,draftkings,11.5,-115,11.5,-108,2025-03-11
Ty Jerome,points,under,espnbet,11.5,-125,11.5,-108,2025-03-11
Ty Jerome,points,under,betmgm,11.5,-130,11.5,-108,2025-03-11
Ty Jerome,points,under,betrivers,11.5,-127,11.5,-108,2025-03-11
De'Andre Hunter,points,under,fanduel,13.5,-114,13.5,100,2025-03-11
De'Andre Hunter,points,under,draftkings,14.5,-110,13.5,100,2025-03-11
De'Andre Hunter,points,under,espnbet,14.5,-110,13.5,100,2025-03-11
De'Andre Hunter,points,under,betrivers,12.5,-118,13.5,100,2025-03-11
De'Andre Hunter,points,under,betmgm,14.5,-110,13.5,100,2025-03-11
De'Andre Hunter,rebounds,under,fanduel,3.5,102,4.0,100,2025-03-11
De'Andre Hunter,rebounds,under,draftkings,3.5,100,4.0,100,2025-03-11
De'Andre Hunter,rebounds,under,espnbet,3.5,-115,4.0,100,2025-03-11
De'Andre Hunter,rebounds,under,betmgm,3.5,110,4.0,100,2025-03-11
De'Andre Hunter,rebounds,under,betrivers,3.5,114,4.0,100,2025-03-11
De'Andre Hunter,rebounds,over,fanduel,3.5,-136,4.0,100,2025-03-11
De'Andre Hunter,rebounds,over,draftkings,3.5,-130,4.0,100,2025-03-11
De'Andre Hunter,rebounds,over,espnbet,3.5,-115,4.0,100,2025-03-11
De'Andre Hunter,rebounds,over,betmgm,3.5,-150,4.0,100,2025-03-11
De'Andre Hunter,rebounds,over,betrivers,3.5,-152,4.0,100,2025-03-11
De'Andre Hunter,points,over,fanduel,13.5,-114,13.5,100,2025-03-11
De'Andre Hunter,points,over,draftkings,14.5,-120,13.5,100,2025-03-11
De'Andre Hunter,points,over,espnbet,14.5,-120,13.5,100,2025-03-11
De'Andre Hunter,points,over,betrivers,12.5,-113,13.5,100,2025-03-11
De'Andre Hunter,points,over,betmgm,14.5,-120,13.5,100,2025-03-11
D'Angelo Russell,points,over,espnbet,11.5,-105,11.0,100,2025-03-11
D'Angelo Russell,points,over,draftkings,11.5,-115,11.0,100,2025-03-11
D'Angelo Russell,points,over,fanduel,11.5,102,11.0,100,2025-03-11
D'Angelo Russell,points,over,betmgm,11.5,100,11.0,100,2025-03-11
D'Angelo Russell,points,over,betrivers,11.5,100,11.0,100,2025-03-11
D'Angelo Russell,assists,over,espnbet,4.5,-125,4.5,-110,2025-03-11
D'Angelo Russell,assists,over,fanduel,4.5,-136,4.5,-110,2025-03-11
D'Angelo Russell,assists,over,draftkings,4.5,-135,4.5,-110,2025-03-11
D'Angelo Russell,assists,over,betmgm,4.5,-125,4.5,-110,2025-03-11
D'Angelo Russell,assists,over,betrivers,4.5,-137,4.5,-110,2025-03-11
D'Angelo Russell,rebounds,over,espnbet,2.5,125,2.5,143,2025-03-11
D'Angelo Russell,rebounds,over,draftkings,2.5,130,2.5,143,2025-03-11
D'Angelo Russell,rebounds,over,betmgm,2.5,130,2.5,143,2025-03-11
D'Angelo Russell,rebounds,under,espnbet,2.5,-170,2.5,-143,2025-03-11
D'Angelo Russell,rebounds,under,draftkings,2.5,-166,2.5,-143,2025-03-11
D'Angelo Russell,rebounds,under,betmgm,2.5,-165,2.5,-143,2025-03-11
D'Angelo Russell,points,under,espnbet,11.5,-125,11.0,100,2025-03-11
D'Angelo Russell,points,under,draftkings,11.5,-115,11.0,100,2025-03-11
D'Angelo Russell,points,under,fanduel,11.5,-136,11.0,100,2025-03-11
D'Angelo Russell,points,under,betmgm,11.5,-130,11.0,100,2025-03-11
D'Angelo Russell,points,under,betrivers,11.5,-134,11.0,100,2025-03-11
D'Angelo Russell,assists,under,espnbet,4.5,-105,4.5,110,2025-03-11
D'Angelo Russell,assists,under,fanduel,4.5,102,4.5,110,2025-03-11
D'Angelo Russell,assists,under,draftkings,4.5,105,4.5,110,2025-03-11
D'Angelo Russell,assists,under,betmgm,4.5,-110,4.5,110,2025-03-11
D'Angelo Russell,assists,under,betrivers,4.5,104,4.5,110,2025-03-11
Cameron Johnson,assists,over,espnbet,5.5,115,4.0,100,2025-03-11
Cameron Johnson,assists,over,draftkings,2.5,-154,4.0,100,2025-03-11
Cameron Johnson,assists,over,betmgm,2.5,-185,4.0,100,2025-03-11
Cameron Johnson,assists,over,fanduel,2.5,-182,4.0,100,2025-03-11
Cameron Johnson,rebounds,over,espnbet,3.5,-125,3.5,108,2025-03-11
Cameron Johnson,rebounds,over,fanduel,3.5,-102,3.5,108,2025-03-11
Cameron Johnson,rebounds,over,draftkings,3.5,-115,3.5,108,2025-03-11
Cameron Johnson,rebounds,over,betmgm,4.5,165,3.5,108,2025-03-11
Cameron Johnson,rebounds,over,betrivers,3.5,-107,3.5,108,2025-03-11
Cameron Johnson,points,over,espnbet,12.5,115,15.5,101,2025-03-11
Cameron Johnson,points,over,draftkings,15.5,-120,15.5,101,2025-03-11
Cameron Johnson,points,over,fanduel,15.5,-106,15.5,101,2025-03-11
Cameron Johnson,points,over,betmgm,14.5,-150,15.5,101,2025-03-11
Cameron Johnson,points,over,betrivers,15.5,-107,15.5,101,2025-03-11
Cameron Johnson,assists,under,espnbet,5.5,-165,4.0,100,2025-03-11
Cameron Johnson,assists,under,draftkings,2.5,120,4.0,100,2025-03-11
Cameron Johnson,assists,under,fanduel,2.5,136,4.0,100,2025-03-11
Cameron Johnson,rebounds,under,espnbet,3.5,-115,3.5,-108,2025-03-11
Cameron Johnson,rebounds,under,fanduel,3.5,-125,3.5,-108,2025-03-11
Cameron Johnson,rebounds,under,draftkings,3.5,-115,3.5,-108,2025-03-11
Cameron Johnson,rebounds,under,betrivers,3.5,-125,3.5,-108,2025-03-11
Cameron Johnson,points,under,espnbet,12.5,-165,15.5,-101,2025-03-11
Cameron Johnson,points,under,draftkings,15.5,-110,15.5,-101,2025-03-11
Cameron Johnson,points,under,fanduel,15.5,-125,15.5,-101,2025-03-11
Cameron Johnson,points,under,betrivers,15.5,-124,15.5,-101,2025-03-11
Jarrett Allen,assists,over,espnbet,1.5,150,2.5,156,2025-03-11
Jarrett Allen,assists,over,draftkings,2.5,155,2.5,156,2025-03-11
Jarrett Allen,assists,over,betmgm,2.5,145,2.5,156,2025-03-11
Jarrett Allen,assists,over,fanduel,2.5,132,2.5,156,2025-03-11
Jarrett Allen,assists,under,espnbet,1.5,-225,2.5,-156,2025-03-11
Jarrett Allen,assists,under,betmgm,2.5,-190,2.5,-156,2025-03-11
Jarrett Allen,assists,under,fanduel,2.5,-170,2.5,-156,2025-03-11
Cam Thomas,rebounds,under,espnbet,2.5,-115,2.5,119,2025-03-11
Cam Thomas,rebounds,under,draftkings,2.5,120,2.5,119,2025-03-11
Cam Thomas,rebounds,under,betmgm,2.5,-190,2.5,119,2025-03-11
Cam Thomas,rebounds,under,fanduel,2.5,-180,2.5,119,2025-03-11
Cam Thomas,assists,under,espnbet,3.5,-165,3.5,100,2025-03-11
Cam Thomas,assists,under,fanduel,3.5,-104,3.5,100,2025-03-11
Cam Thomas,assists,under,draftkings,3.5,-115,3.5,100,2025-03-11
Cam Thomas,assists,under,betrivers,3.5,-108,3.5,100,2025-03-11
Cam Thomas,assists,under,betmgm,3.5,-210,3.5,100,2025-03-11
Cam Thomas,points,under,espnbet,26.5,-130,22.5,-104,2025-03-11
Cam Thomas,points,under,fanduel,21.5,-111,22.5,-104,2025-03-11
Cam Thomas,points,under,draftkings,21.5,-120,22.5,-104,2025-03-11
Cam Thomas,points,under,betrivers,21.5,-109,22.5,-104,2025-03-11
Cam Thomas,points,under,betmgm,26.5,-110,22.5,-104,2025-03-11
Cam Thomas,rebounds,over,espnbet,2.5,-125,2.5,-119,2025-03-11
Cam Thomas,rebounds,over,draftkings,2.5,-154,2.5,-119,2025-03-11
Cam Thomas,rebounds,over,betmgm,2.5,135,2.5,-119,2025-03-11
Cam Thomas,rebounds,over,fanduel,2.5,132,2.5,-119,2025-03-11
Cam Thomas,assists,over,espnbet,3.5,115,3.5,100,2025-03-11
Cam Thomas,assists,over,fanduel,3.5,-122,3.5,100,2025-03-11
Cam Thomas,assists,over,draftkings,3.5,-115,3.5,100,2025-03-11
Cam Thomas,assists,over,betrivers,3.5,-122,3.5,100,2025-03-11
Cam Thomas,assists,over,betmgm,3.5,145,3.5,100,2025-03-11
Cam Thomas,points,over,espnbet,26.5,-110,22.5,104,2025-03-11
Cam Thomas,points,over,fanduel,21.5,-115,22.5,104,2025-03-11
Cam Thomas,points,over,draftkings,21.5,-110,22.5,104,2025-03-11
Cam Thomas,points,over,betrivers,21.5,-122,22.5,104,2025-03-11
Cam Thomas,points,over,betmgm,26.5,-130,22.5,104,2025-03-11
Keon Johnson,points,over,espnbet,9.5,-140,9.5,-104,2025-03-11
Keon Johnson,points,over,draftkings,9.5,-115,9.5,-104,2025-03-11
Keon Johnson,points,over,betmgm,9.5,-110,9.5,-104,2025-03-11
Keon Johnson,points,over,fanduel,9.5,-118,9.5,-104,2025-03-11
Keon Johnson,points,over,betrivers,9.5,-127,9.5,-104,2025-03-11
Keon Johnson,rebounds,over,espnbet,3.5,-165,3.5,-105,2025-03-11
Keon Johnson,rebounds,over,draftkings,3.5,-125,3.5,-105,2025-03-11
Keon Johnson,rebounds,over,betmgm,4.5,140,3.5,-105,2025-03-11
Keon Johnson,rebounds,over,fanduel,3.5,-122,3.5,-105,2025-03-11
Keon Johnson,rebounds,over,betrivers,3.5,-115,3.5,-105,2025-03-11
Keon Johnson,assists,over,espnbet,2.5,100,2.5,113,2025-03-11
